0	0_value	1	1_value	2	2_value	3	3_value	4	4_value	5	5_value	6	6_value	7	7_value	8	8_value	9	9_value	10	10_value	11	11_value	12	12_value	13	13_value	14	14_value	15	15_value	16	16_value
BLALOCK_ALZHEIMERS_DISEASE_UP	1.86984580102188			THUM_SYSTOLIC_HEART_FAILURE_UP	1.79759745308765	PODAR_RESPONSE_TO_ADAPHOSTIN_UP	2.28851789421113											JINESH_BLEBBISHIELD_TO_IMMUNE_CELL_FUSION_PBSHMS_UP	2.23190583622328														
REACTOME_TRANSPORT_OF_SMALL_MOLECULES	1.86856149113022			KONDO_PROSTATE_CANCER_WITH_H3K27ME3	1.79271274188791	NAKAJIMA_MAST_CELL	2.2789408289307											BRUNO_HEMATOPOIESIS	2.22332538173283														
PLASARI_TGFB1_TARGETS_10HR_DN	1.86672453446284			EPPERT_HSC_R	1.79145301014941	KUNINGER_IGF1_VS_PDGFB_TARGETS_DN	2.2789408289307											KYNG_RESPONSE_TO_H2O2	2.22332538173283														
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP	1.86246610688128			WIERENGA_STAT5A_TARGETS_GROUP1	1.79145301014941	BURTON_ADIPOGENESIS_PEAK_AT_24HR	2.2789408289307											WP_ONCOSTATIN_M_SIGNALING_PATHWAY	2.22332538173283														
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_DN	1.85612084080335			ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_UP	1.79141169154887	DE_YY1_TARGETS_DN	2.27629300009037											GRAESSMANN_RESPONSE_TO_MC_AND_DOXORUBICIN_UP	2.22094332986714														
MCCLUNG_DELTA_FOSB_TARGETS_2WK	1.855439954688			PID_MTOR_4PATHWAY	1.79141169154887	BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP	2.27129377389643											KORKOLA_YOLK_SAC_TUMOR_UP	2.21726079503885														
ZHANG_PROLIFERATING_VS_QUIESCENT	1.855439954688			CAIRO_HEPATOBLASTOMA_DN	1.7913537788213	LEE_CALORIE_RESTRICTION_MUSCLE_DN	2.2543348661227											IIZUKA_LIVER_CANCER_PROGRESSION_L1_G1_UP	2.21726079503885														
HENDRICKS_SMARCA4_TARGETS_DN	1.855439954688			MOOTHA_HUMAN_MITODB_6_2002	1.78688461026681	PID_IL6_7_PATHWAY	2.2543348661227											GREENBAUM_E2A_TARGETS_DN	2.21726079503885														
WP_IL3_SIGNALING_PATHWAY	1.855439954688			MCBRYAN_PUBERTAL_BREAST_4_5WK_UP	1.78434178634263	LEI_HOXC8_TARGETS_UP	2.23954235511402											DAZARD_UV_RESPONSE_CLUSTER_G4	2.21726079503885														
LINDGREN_BLADDER_CANCER_HIGH_RECURRENCE	1.855439954688			GEORGES_TARGETS_OF_MIR192_AND_MIR215	1.77936379074119	OZANNE_AP1_TARGETS_UP	2.23954235511402											CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_UP	2.21726079503885														
REACTOME_RECYCLING_PATHWAY_OF_L1	1.855439954688			YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_1	1.77549238604048	BIOCARTA_PLATELETAPP_PATHWAY	2.23954235511402											ZHU_SKIL_TARGETS_UP	2.21726079503885														
DURCHDEWALD_SKIN_CARCINOGENESIS_UP	1.84820357285674			TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_UP	1.77549238604048	BIOCARTA_UCALPAIN_PATHWAY	2.23954235511402											TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20_UP	2.21726079503885														
PIEPOLI_LGI1_TARGETS_DN	1.84442760495776			PID_AP1_PATHWAY	1.77549238604048	REACTOME_CS_DS_DEGRADATION	2.23954235511402											WP_LTF_DANGER_SIGNAL_RESPONSE_PATHWAY	2.21726079503885														
NIKOLSKY_BREAST_CANCER_22Q13_AMPLICON	1.84442760495776			GENTILE_UV_LOW_DOSE_UP	1.77495858163335	KIM_WT1_TARGETS_12HR_DN	2.23636432053584											BIOCARTA_NGF_PATHWAY	2.21726079503885														
EHRLICH_ICF_SYNDROM_DN	1.84442760495776			REACTOME_CHOLESTEROL_BIOSYNTHESIS	1.77495858163335	BROWNE_HCMV_INFECTION_14HR_DN	2.23211969851836											BIOCARTA_ARENRF2_PATHWAY	2.21726079503885														
LE_SKI_TARGETS_UP	1.84442760495776			MIKKELSEN_MEF_LCP_WITH_H3K4ME3	1.76969007219972	WOOD_EBV_EBNA1_TARGETS_DN	2.23027132866232											BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_CIS	2.21611508979671														
BOYAULT_LIVER_CANCER_SUBCLASS_G56_DN	1.84442760495776			ODONNELL_TFRC_TARGETS_UP	1.7604174070566	APRELIKOVA_BRCA1_TARGETS	2.23027132866232											GERY_CEBP_TARGETS	2.21611508979671														
BIOCARTA_LAIR_PATHWAY	1.84442760495776			HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_UP	1.75982367399336	FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_DN	2.22972446569815											QI_HYPOXIA	2.21611508979671														
WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS	1.84442760495776			WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3	1.75982367399336	BASAKI_YBX1_TARGETS_UP	2.2243899094973											MCBRYAN_PUBERTAL_BREAST_3_4WK_UP	2.21051735633618														
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	1.84442760495776			REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	1.75910907767798	GAUSSMANN_MLL_AF4_FUSION_TARGETS_E_UP	2.21456372638968											HOWLIN_PUBERTAL_MAMMARY_GLAND	2.20596958196531														
MATTIOLI_MGUS_VS_MULTIPLE_MYELOMA	1.84442760495776			WANG_CLIM2_TARGETS_UP	1.75663850345745	NAKAMURA_ADIPOGENESIS_LATE_UP	2.21456372638968											BEIER_GLIOMA_STEM_CELL_DN	2.20596958196531														
FERRANDO_LYL1_NEIGHBORS	1.84442760495776			MCBRYAN_PUBERTAL_BREAST_4_5WK_DN	1.7508427229347	HATADA_METHYLATED_IN_LUNG_CANCER_UP	2.21433876902206											SENGUPTA_NASOPHARYNGEAL_CARCINOMA_UP	2.2026537846096														
BIOCARTA_BARRESTIN_SRC_PATHWAY	1.84442760495776			GRYDER_PAX3FOXO1_ENHANCERS_KO_DOWN	1.74995474130497	BIDUS_METASTASIS_DN	2.20801825478329											PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_UP	2.19398327036634														
REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY	1.84442760495776			WP_VEGFAVEGFR2_SIGNALING_PATHWAY	1.74995474130497	MIKKELSEN_NPC_ICP_WITH_H3K4ME3	2.20653787914539											KEGG_P53_SIGNALING_PATHWAY	2.18888717427391														
PROVENZANI_METASTASIS_DN	1.84441952653187			ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_DN	1.74961777024572	WANG_LMO4_TARGETS_UP	2.20100516686072											MARTENS_TRETINOIN_RESPONSE_UP	2.18503008993426														
ONDER_CDH1_TARGETS_2_UP	1.83361118499867			RIZ_ERYTHROID_DIFFERENTIATION_HEMGN	1.74485513270562	SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_UP	2.20060172406234											TSENG_IRS1_TARGETS_DN	2.18305750891095														
BUFFA_HYPOXIA_METAGENE	1.83318184656494			GENTILE_UV_RESPONSE_CLUSTER_D9	1.74485513270562	WP_SMALL_CELL_LUNG_CANCER	2.19957797186538											IVANOVA_HEMATOPOIESIS_INTERMEDIATE_PROGENITOR	2.18305750891095														
KENNY_CTNNB1_TARGETS_UP	1.83318184656494			KONDO_COLON_CANCER_HCP_WITH_H3K27ME1	1.74485513270562	TERAMOTO_OPN_TARGETS_CLUSTER_4	2.18722660331434											HU_ANGIOGENESIS_UP	2.17925833405718														
BURTON_ADIPOGENESIS_7	1.83318184656494			FINAK_BREAST_CANCER_SDPP_SIGNATURE	1.74485513270562	SANCHEZ_MDM2_TARGETS	2.18722660331434											WOTTON_RUNX_TARGETS_UP	2.17925833405718														
WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA	1.83318184656494			KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	1.74485513270562	BIOCARTA_CLASSIC_PATHWAY	2.18722660331434											MACLACHLAN_BRCA1_TARGETS_UP	2.17925833405718														
WP_CELL_DIFFERENTIATION_INDEX_EXPANDED	1.83318184656494			PID_INTEGRIN_CS_PATHWAY	1.74485513270562	NOUSHMEHR_GBM_SILENCED_BY_METHYLATION	2.18368665084312											DELLA_RESPONSE_TO_TSA_AND_BUTYRATE	2.17925833405718														
WANG_SMARCE1_TARGETS_DN	1.83315150606707			NEWMAN_ERCC6_TARGETS_UP	1.74485513270562	REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	2.18368665084312											KANG_CISPLATIN_RESISTANCE_UP	2.17925833405718														
SMID_BREAST_CANCER_BASAL_UP	1.83026073810782			BIOCARTA_NKT_PATHWAY	1.74485513270562	TAVOR_CEBPA_TARGETS_UP	2.16112611466707											WP_GALANIN_RECEPTOR_PATHWAY	2.17925833405718														
GRUETZMANN_PANCREATIC_CANCER_DN	1.82408952708608			REACTOME_DECTIN_2_FAMILY	1.74485513270562	NATSUME_RESPONSE_TO_INTERFERON_BETA_DN	2.16112611466707											WP_UREA_CYCLE_AND_METABOLISM_OF_AMINO_GROUPS	2.17925833405718														
YAMAZAKI_TCEB3_TARGETS_DN	1.82408952708608			YORDY_RECIPROCAL_REGULATION_BY_ETS1_AND_SP100_DN	1.74439870915593	PID_CASPASE_PATHWAY	2.16112611466707											MURATA_VIRULENCE_OF_H_PILORI	2.17925833405718														
AFFAR_YY1_TARGETS_UP	1.82408952708608			LANDIS_BREAST_CANCER_PROGRESSION_DN	1.74439870915593	REACTOME_RHOD_GTPASE_CYCLE	2.16112611466707											OUYANG_PROSTATE_CANCER_PROGRESSION_UP	2.17925833405718														
FRASOR_TAMOXIFEN_RESPONSE_UP	1.8114045007651			JIANG_HYPOXIA_NORMAL	1.7426291171051	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3	2.14828372947326											BIOCARTA_IGF1_PATHWAY	2.17925833405718														
VILIMAS_NOTCH1_TARGETS_UP	1.8114045007651			GERY_CEBP_TARGETS	1.73779092822942	MANNE_COVID19_ICU_VS_HEALTHY_DONOR_PLATELETS_DN	2.14236989268645											BIOCARTA_IL6_PATHWAY	2.17925833405718														
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	1.8114045007651			HUANG_GATA2_TARGETS_DN	1.72921092106805	WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS	2.14236989268645											BIOCARTA_INSULIN_PATHWAY	2.17925833405718														
HECKER_IFNB1_TARGETS	1.8035539039936			WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALLING	1.72921092106805	WANG_BARRETTS_ESOPHAGUS_UP	2.13902902954445											REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	2.17925833405718														
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_DN	1.80141783107958			WP_FOLATE_METABOLISM	1.72921092106805	LUI_THYROID_CANCER_CLUSTER_1	2.13902902954445											TIEN_INTESTINE_PROBIOTICS_24HR_DN	2.17772807032397														
HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_DN	1.80141783107958			STEIN_ESRRA_TARGETS	1.72864152542815	KENNY_CTNNB1_TARGETS_DN	2.13902902954445											KIM_RESPONSE_TO_TSA_AND_DECITABINE_UP	2.17222336669747														
BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_UP	1.80141783107958			ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST	1.72735066777596	REACTOME_APOPTOTIC_EXECUTION_PHASE	2.13902902954445											KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2.17207038720844														
AMIT_DELAYED_EARLY_GENES	1.80141783107958			GROSS_ELK3_TARGETS_UP	1.71590088130168	BENPORATH_MYC_TARGETS_WITH_EBOX	2.13832505208808											IVANOVA_HEMATOPOIESIS_LATE_PROGENITOR	2.16804515351038														
MOREIRA_RESPONSE_TO_TSA_DN	1.80141783107958			IIZUKA_LIVER_CANCER_PROGRESSION_G2_G3_UP	1.71590088130168	LEE_LIVER_CANCER_HEPATOBLAST	2.13811481958575											BOQUEST_STEM_CELL_DN	2.16160556526212														
PODAR_RESPONSE_TO_ADAPHOSTIN_DN	1.80141783107958			XU_AKT1_TARGETS_6HR	1.71590088130168	DEMAGALHAES_AGING_DN	2.13811481958575											SESTO_RESPONSE_TO_UV_C7	2.15551177556936														
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	1.80141783107958			SESTO_RESPONSE_TO_UV_C1	1.71425400043975	NIKOLSKY_BREAST_CANCER_21Q22_AMPLICON	2.13811481958575											CHANDRAN_METASTASIS_UP	2.15361090339008														
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	1.80120311340035			TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_DN	1.71425400043975	DASU_IL6_SIGNALING_SCAR_DN	2.13811481958575											RIEGE_DELTANP63_DIRECT_TARGETS_UP	2.15082467633759														
PUIFFE_INVASION_INHIBITED_BY_ASCITES_DN	1.79862480369911			PID_AVB3_INTEGRIN_PATHWAY	1.71425400043975	DER_IFN_BETA_RESPONSE_UP	2.12715572821257											HORIUCHI_WTAP_TARGETS_UP	2.15028064714661														
CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN	1.79769916667474			FOURNIER_ACINAR_DEVELOPMENT_LATE_2	1.70944651383022	ZWANG_CLASS_3_TRANSIENTLY_INDUCED_BY_EGF	2.12113351610987											XU_CREBBP_TARGETS_UP	2.14297522942032														
CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_DN	1.79690690777043			OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_DN	1.69625501712067	GAVIN_FOXP3_TARGETS_CLUSTER_P3	2.12113262311226											WP_VITAMIN_D_IN_INFLAMMATORY_DISEASES	2.14297522942032														
KIM_MYC_AMPLIFICATION_TARGETS_UP	1.79596954260297			BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_UP	1.68801638675072	PHONG_TNF_RESPONSE_VIA_P38_PARTIAL	2.12113262311226											WP_STING_PATHWAY_IN_KAWASAKILIKE_DISEASE_AND_COVID19	2.14297522942032														
BIOCARTA_PPARA_PATHWAY	1.79008987092445			COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_DN	1.68801638675072	JI_RESPONSE_TO_FSH_DN	2.11737834494291											CAIRO_PML_TARGETS_BOUND_BY_MYC_UP	2.14297522942032														
PID_PTP1B_PATHWAY	1.79008987092445			BOYAULT_LIVER_CANCER_SUBCLASS_G5_DN	1.68801638675072	HUPER_BREAST_BASAL_VS_LUMINAL_UP	2.11737834494291											FERRARI_RESPONSE_TO_FENRETINIDE_UP	2.14297522942032														
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	1.78903920426938			DORN_ADENOVIRUS_INFECTION_12HR_UP	1.68801638675072	BOYAULT_LIVER_CANCER_SUBCLASS_G3_DN	2.11737834494291											TIAN_TNF_SIGNALING_NOT_VIA_NFKB	2.14297522942032														
PAL_PRMT5_TARGETS_UP	1.78671907554244			REACTOME_ATTENUATION_PHASE	1.68801638675072	BROWNE_HCMV_INFECTION_1HR_UP	2.11737834494291											BIOCARTA_IL2_PATHWAY	2.14297522942032														
CROONQUIST_NRAS_VS_STROMAL_STIMULATION_DN	1.77470250736874			ZHANG_BREAST_CANCER_PROGENITORS_DN	1.68651605455224	CHYLA_CBFA2T3_TARGETS_UP	2.10403297545966											PID_PDGFRA_PATHWAY	2.14297522942032														
WP_WNT_SIGNALING_PATHWAY_NETPATH	1.76922090494175			WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA	1.68500874914536	LEE_LIVER_CANCER_MYC_UP	2.09615793284336											WP_GLUCOCORTICOID_RECEPTOR_PATHWAY	2.13920420239458														
KYNG_DNA_DAMAGE_UP	1.76839883291463			THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_UP	1.68500874914536	HENDRICKS_SMARCA4_TARGETS_UP	2.09615793284336											PEART_HDAC_PROLIFERATION_CLUSTER_DN	2.13920420239458														
SHEPARD_CRASH_AND_BURN_MUTANT_UP	1.76839883291463			CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3	1.68162864333616	BAKKER_FOXO3_TARGETS_UP	2.09615793284336											DER_IFN_GAMMA_RESPONSE_UP	2.13920420239458														
FARMER_BREAST_CANCER_BASAL_VS_LULMINAL	1.7639927764426			HUTTMANN_B_CLL_POOR_SURVIVAL_UP	1.67670416249233	ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_DN	2.09615793284336											GU_PDEF_TARGETS_UP	2.13920420239458														
REACTOME_GPCR_LIGAND_BINDING	1.76307962345755			LEE_AGING_NEOCORTEX_UP	1.67070898710953	ZWANG_CLASS_2_TRANSIENTLY_INDUCED_BY_EGF	2.09615793284336											REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	2.13920420239458														
CHOI_ATL_CHRONIC_VS_ACUTE_DN	1.76069765099702			GROSS_HYPOXIA_VIA_HIF1A_UP	1.67070898710953	KORKOLA_TERATOMA_UP	2.09184970559833											LIU_NASOPHARYNGEAL_CARCINOMA	2.1231408221726														
SHIN_B_CELL_LYMPHOMA_CLUSTER_5	1.76069765099702			ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE	1.67070898710953	MATTIOLI_MULTIPLE_MYELOMA_SUBGROUPS	2.09184970559833											ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_UP	2.12206692141787														
SHIN_B_CELL_LYMPHOMA_CLUSTER_9	1.76069765099702			RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN	1.66946557890468	MATTHEWS_AP1_TARGETS	2.09184970559833											SABATES_COLORECTAL_ADENOMA_UP	2.11938161473299														
SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_DN	1.76069765099702			LIU_SOX4_TARGETS_UP	1.66663596554346	KASLER_HDAC7_TARGETS_1_DN	2.09184970559833											HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_4NM_UP	2.10826788840788														
MARSON_FOXP3_CORE_DIRECT_TARGETS	1.76069765099702			WEST_ADRENOCORTICAL_TUMOR_DN	1.66490847351643	WP_CANONICAL_AND_NONCANONICAL_TGFB_SIGNALING	2.09184970559833											CHEOK_RESPONSE_TO_HD_MTX_UP	2.10826788840788														
WP_GENES_TARGETED_BY_MIRNAS_IN_ADIPOCYTES	1.76069765099702			PAL_PRMT5_TARGETS_DN	1.66113016473297	SIMBULAN_PARP1_TARGETS_DN	2.09184970559833											PARK_TRETINOIN_RESPONSE_AND_RARA_PLZF_FUSION	2.10826788840788														
LIU_PROSTATE_CANCER_UP	1.76054022717436			VALK_AML_CLUSTER_1	1.66113016473297	BOUDOUKHA_BOUND_BY_IGF2BP2	2.08559451243611											WP_ESTROGEN_SIGNALING_PATHWAY	2.10826788840788														
IGARASHI_ATF4_TARGETS_DN	1.76054022717436			PID_INTEGRIN2_PATHWAY	1.66113016473297	FISCHER_DIRECT_P53_TARGETS_META_ANALYSIS	2.08381420555399											WP_PHOTODYNAMIC_THERAPYINDUCED_NFE2L2_NRF2_SURVIVAL_SIGNALING	2.10826788840788														
TAKAO_RESPONSE_TO_UVB_RADIATION_DN	1.76054022717436			WP_PHOTODYNAMIC_THERAPYINDUCED_UNFOLDED_PROTEIN_RESPONSE	1.66113016473297	SMIRNOV_RESPONSE_TO_IR_6HR_UP	2.0795802833462											BRACHAT_RESPONSE_TO_CISPLATIN	2.10826788840788														
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	1.76054022717436			WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION	1.66113016473297	AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN	2.07896447637224											ONO_FOXP3_TARGETS_UP	2.10826788840788														
REACTOME_PROTEIN_FOLDING	1.76054022717436			GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_UP	1.66113016473297	REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	2.07535252234968											BIOCARTA_GLEEVEC_PATHWAY	2.10826788840788														
MANALO_HYPOXIA_UP	1.75932788741044			PID_S1P_S1P3_PATHWAY	1.66113016473297	REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA	2.07535252234968											REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS	2.10826788840788														
HSIAO_HOUSEKEEPING_GENES	1.75679733818532			REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS	1.66113016473297	DOUGLAS_BMI1_TARGETS_DN	2.06265667594957											HOSHIDA_LIVER_CANCER_SURVIVAL_UP	2.10731506518331														
DARWICHE_SQUAMOUS_CELL_CARCINOMA_UP	1.7543821433389			HOLLERN_EMT_BREAST_TUMOR_UP	1.65682576299684	CHICAS_RB1_TARGETS_SENESCENT	2.06223723335844											REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	2.10731506518331														
ROZANOV_MMP14_TARGETS_UP	1.75386668079939			WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_UP	1.65682576299684	TAVAZOIE_METASTASIS	2.05862702608402											SESTO_RESPONSE_TO_UV_C1	2.09172062287664														
CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN	1.7516962826198			REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	1.65682576299684	HOQUE_METHYLATED_IN_CANCER	2.05494763999262											WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS	2.09172062287664														
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	1.75021251662432			BILD_CTNNB1_ONCOGENIC_SIGNATURE	1.65661720661139	HAMAI_APOPTOSIS_VIA_TRAIL_UP	2.05118530805944											WP_CYTOSOLIC_DNASENSING_PATHWAY	2.09172062287664														
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_DN	1.74878147322947			WOO_LIVER_CANCER_RECURRENCE_DN	1.65661720661139	DACOSTA_UV_RESPONSE_VIA_ERCC3_UP	2.04870100760954											DER_IFN_ALPHA_RESPONSE_UP	2.09172062287664														
KEGG_ARGININE_AND_PROLINE_METABOLISM	1.74878147322947			BOSCO_INTERFERON_INDUCED_ANTIVIRAL_MODULE	1.65661720661139	HUMMERICH_MALIGNANT_SKIN_TUMOR_UP	2.04813060616771											KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	2.0763514342076														
HAHTOLA_SEZARY_SYNDROM_UP	1.7465488840794			BENPORATH_SOX2_TARGETS	1.65124785800894	GRANDVAUX_IRF3_TARGETS_DN	2.04813060616771											JEON_SMAD6_TARGETS_UP	2.07500998861967														
GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_DN	1.73476565709867			MCBRYAN_PUBERTAL_BREAST_3_4WK_UP	1.64799694401506	CHEN_PDGF_TARGETS	2.04813060616771											MAGRANGEAS_MULTIPLE_MYELOMA_IGLL_VS_IGLK_DN	2.07500998861967														
LANDIS_ERBB2_BREAST_TUMORS_324_DN	1.73281728908011			RUAN_RESPONSE_TO_TNF_DN	1.6427282159061	KANG_AR_TARGETS_DN	2.04813060616771											WANG_LSD1_TARGETS_UP	2.07500998861967														
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_11	1.73272510080777			GAZDA_DIAMOND_BLACKFAN_ANEMIA_MYELOID_UP	1.63517765874447	BIOCARTA_MTA3_PATHWAY	2.04813060616771											OSADA_ASCL1_TARGETS_DN	2.07500998861967														
PID_CXCR4_PATHWAY	1.73272510080777			SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_UP	1.63517765874447	WP_NOTCH1_REGULATION_OF_HUMAN_ENDOTHELIAL_CELL_CALCIFICATION	2.04813060616771											MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_UP	2.07500998861967														
BILD_MYC_ONCOGENIC_SIGNATURE	1.73246490837032			TING_SILENCED_BY_DICER	1.63517765874447	WP_REGULATION_OF_WNTBCATENIN_SIGNALING_BY_SMALL_MOLECULE_COMPOUNDS	2.04813060616771											AZARE_STAT3_TARGETS	2.07500998861967														
WP_INTERFERON_TYPE_I_SIGNALING_PATHWAYS	1.72875630332348			PARK_TRETINOIN_RESPONSE_AND_PML_RARA_FUSION	1.63517765874447	WP_MFAP5_EFFECT_ON_PERMEABILITY_AND_MOTILITY_OF_ENDOTHELIAL_CELLS_VIA_CYTOSKELETON_REARRANGEMENT	2.04813060616771											MEBARKI_HCC_PROGENITOR_WNT_UP_CTNNB1_INDEPENDENT	2.07500998861967														
WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	1.72875630332348			BAE_BRCA1_TARGETS_DN	1.63517765874447	NUYTTEN_NIPP1_TARGETS_DN	2.04203362683612											WP_UREA_CYCLE_AND_ASSOCIATED_PATHWAYS	2.07500998861967														
WP_IL4_SIGNALING_PATHWAY	1.72875630332348			KAMIKUBO_MYELOID_CEBPA_NETWORK	1.63517765874447	DELASERNA_MYOD_TARGETS_DN	2.03492955514293											WP_NAD_METABOLISM_IN_ONCOGENEINDUCED_SENESCENCE_AND_MITOCHONDRIAL_DYSFUNCTIONASSOCIATED_SENESCENCE	2.07500998861967														
PID_IL2_1PATHWAY	1.72875630332348			WP_MATRIX_METALLOPROTEINASES	1.63517765874447	NAGASHIMA_EGF_SIGNALING_UP	2.03492955514293											RUAN_RESPONSE_TO_TROGLITAZONE_UP	2.07500998861967														
ACEVEDO_LIVER_CANCER_DN	1.72574733141455			SCIAN_INVERSED_TARGETS_OF_TP53_AND_TP73_DN	1.63517765874447	BROWNE_HCMV_INFECTION_10HR_DN	2.03492955514293											ZHANG_INTERFERON_RESPONSE	2.07500998861967														
WEST_ADRENOCORTICAL_TUMOR_MARKERS_DN	1.72204827344723			STEIN_ESRRA_TARGETS_RESPONSIVE_TO_ESTROGEN_UP	1.63517765874447	WIEDERSCHAIN_TARGETS_OF_BMI1_AND_PCGF2	2.03492955514293											ONO_AML1_TARGETS_UP	2.07500998861967														
KORKOLA_YOLK_SAC_TUMOR_UP	1.72204827344723			REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	1.63517765874447	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7	2.03011557993698											WANG_TNF_TARGETS	2.07500998861967														
DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_DN	1.72204827344723			REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY	1.63517765874447	ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_UP	2.02929559192995											BIOCARTA_STRESS_PATHWAY	2.07500998861967														
